_fid;zaehlstelle;bezeichnung;knoten;letzte_zaehlung;geom;coordinate_reference_system
APP_KFZ_BEDARFSZAEHLSTELLEN_165052;7388;Wilhelm-Metzger-Straße / Bebelallee;;08.11.2018;POINT (9.997775 53.605189);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165053;7389;Alsterdorfer Damm / Bebelallee;;08.11.2018;POINT (10.003700 53.609023);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165054;7390;Sengelmannstraße / Suhrenkamp;;13.11.2018;POINT (10.014072 53.619255);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165055;7391;Obenhauptstraße / Hindenburgstraße;;13.11.2018;POINT (10.003739 53.618973);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165056;7392;Hummelsbütteler Landstraße / Ratsmühlendamm;;10.05.2022;POINT (10.023802 53.626489);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165057;7393;Brombeerweg / Ratsmühlendamm;;04.12.2018;POINT (10.026702 53.626365);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165058;7394;Hummelsbütteler Landstraße / Erdkampsweg;;04.12.2018;POINT (10.024852 53.627388);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165059;7395;Ottenser Hauptstraße O Mottenburger Straße;;04.06.2019;POINT (9.928277 53.551851);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165060;7396;Davidstraße / St. Pauli Hafenstraße;;21.05.2019;POINT (9.965707 53.546359);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165061;7397;Lohe / Duvenstedter Damm;;23.05.2019;POINT (10.105391 53.708389);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165062;7398;"Lemsahler Landstraße / Eichelhäherkamp ";;23.05.2019;POINT (10.095164 53.682703);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165063;7399;Messeplatz / St. Petersburger Straße;;11.08.2020;POINT (9.976053 53.562428);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165064;7400;St. Petersburger Straße / Bei den Kirchhöfen;;21.03.2019;POINT (9.982106 53.559727);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165065;7401;Wagnerstraße / Eilenau;;06.06.2019;POINT (10.040443 53.570227);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165066;7402;Wagnerstraße / Eilbeker Weg;;06.06.2019;POINT (10.043284 53.568440);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165067;7403;Ritterstraße / Wandsbeker Chaussee;;06.06.2019;POINT (10.044872 53.567312);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165068;7404;Mönckebergstraße W Lange Mühren;;17.08.2019;POINT (10.003757 53.551520);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165069;7405;Haanbalken / Ernst-Bergeest-Weg;;20.08.2019;POINT (9.961971 53.439410);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165070;7406;Marmstorfer Weg / Ernst-Bergeest-Weg;;20.08.2019;POINT (9.967381 53.439007);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165071;7407;"Veringstraße N Fährstraße ";;24.09.2019;POINT (9.987432 53.516140);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165072;7408;Veringstraße / Neuhöfer Straße;;06.04.2022;POINT (9.986682 53.510465);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165073;7409;Schillerstraße / Ehrenbergstraße;;24.10.2019;POINT (9.938110 53.550111);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165074;7410;Fährstraße O Veringstraße;;24.09.2019;POINT (9.987963 53.515650);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165075;7411;Fährstraße W Veringstraße;;24.09.2019;POINT (9.986791 53.515813);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165076;7412;Eulenkamp / Straßburger Straße;;03.07.2018;POINT (10.071577 53.583148);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165077;7413;Rothenbaumchaussee / Turmweg;;10.09.2019;POINT (9.988635 53.571035);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165078;7414;Kollaustraße / Sootbörn;;01.01.2023;POINT (9.950587 53.617169);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165079;7415;Gertigstraße NO Forsmannstraße;;19.09.2019;POINT (10.015876 53.582286);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165080;7416;Ottensener Straße / Lederstraße;;21.11.2019;POINT (9.907630 53.590041);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165081;7417;Schnackenburgallee / Ottensener Straße;;21.11.2019;POINT (9.908257 53.584760);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165082;7418;Schnackenburgallee / Zufahrt MVA Stellingen;;21.11.2019;POINT (9.911150 53.583713);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165083;7419;Eppendorfer Weg NO Hoheluftchaussee;;05.12.2019;POINT (9.972398 53.582117);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165084;7420;Poppenbüttler Landstraße / Stadtbahnstraße;;12.12.2019;POINT (10.088756 53.646770);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165085;7421;Werner-Otto-Straße / Haldesdorfer Straße;;24.10.2019;POINT (10.071606 53.597440);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165086;7422;Bramfelder Chaussee / Zufahrt Baumarkt+Stromnetz HH;;24.10.2019;POINT (10.069726 53.603165);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165087;7423;Bramfelder Chaussee / Haldesdorfer Straße;;24.10.2019;POINT (10.065394 53.597981);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165088;7424;Überseering / Mexikoring (Nord);;21.01.2020;POINT (10.024911 53.604223);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165089;7425;Tegelweg SO Vom-Berge-Weg;;21.01.2020;POINT (10.108562 53.604160);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165090;7426;Reichsbahnstraße S Möhlenort;;23.01.2020;POINT (9.905874 53.599790);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165091;7427;Am Neugrabener Bahnhof / Cuxhavener Straße;;29.09.2022;POINT (9.850039 53.472575);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165092;7428;Behringstraße / Paul-Ehrlich-Straße;;13.08.2019;POINT (9.901268 53.556615);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165093;7429;Kieler Straße / Ophagen;;16.06.2020;POINT (9.944294 53.569568);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165094;7430;Neuenfelder Straße / An der Mühlenwettern;;01.01.2023;POINT (10.015204 53.491790);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165095;7431;Alsterufer / Alsterterrasse;;01.01.2023;POINT (9.995885 53.559550);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165096;7432;Bogenstraße / Kaiser-Friedrich-Ufer (Radweg);;01.01.2023;POINT (9.970458 53.575894);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165097;7433;Hoheluftchaussee / Eppendorfer Weg;;01.01.2023;POINT (9.971941 53.581959);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165098;7434;Elsastraße / Hamburger Straße;;01.01.2023;POINT (10.036181 53.575639);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165099;7435;Heegbarg / Saseler Damm;;01.01.2023;POINT (10.093616 53.656236);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165100;7436;St. Pauli-Elbtunnel / Am Elbtunnel;;01.01.2023;POINT (9.966499 53.541373);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165101;7437;Anckelmannstraße / Eiffestraße;;30.11.2021;POINT (10.028773 53.552287);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165102;7438;Bundesstraße / Beim Schlump;;04.07.2023;POINT (9.974080 53.569213);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165103;7439;Hochallee / Hallerstraße;;31.08.2021;POINT (9.986134 53.572611);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165104;7440;Gärtnerstraße NO Quickbornstraße;;11.08.2020;POINT (9.963838 53.579651);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165105;7441;Max-Brauer-Allee SW Bei der Johanniskirche (Nordost);;18.05.2021;POINT (9.953055 53.560267);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165106;7442;Habichtstraße NW Hellbrookstraße;;18.08.2020;POINT (10.054099 53.592265);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165107;7443;Eifflerstraße / Stresemannstraße;;22.10.2020;POINT (9.956439 53.561031);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165108;7444;Max-Brauer-Allee NO Gerichtstraße;;22.10.2020;POINT (9.943157 53.555779);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165109;7445;Kieler Straße S Augustenburger Straße;;22.10.2020;POINT (9.944682 53.564604);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165110;7446;Dammtorstraße / Valentinskamp;;23.05.2023;POINT (9.987793 53.555635);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165111;7447;Kaiser-Wilhelm-Straße / Große Bleichen;;26.08.2021;POINT (9.985698 53.551895);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165112;7448;Vogteistraße / Reller;;30.09.2020;POINT (10.012046 53.433189);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165113;7449;Admiralitätsstraße / Ludwig-Erhard-Straße;;22.09.2020;POINT (9.984449 53.548166);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165114;7450;Weg Beim Jäger SW Am Jägerholz;;24.09.2020;POINT (9.985742 53.615446);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165115;7451;Deichtorplatz (Zufahrt von Johanniswall/Burchardstraße);;14.09.2021;POINT (10.005138 53.547985);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165116;7452;Deichtorplatz (Zufahrt von Klosterwall);;14.09.2021;POINT (10.005493 53.548314);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165117;7453;Deichtorplatz (Zufahrt von Wallringtunnel);;14.09.2021;POINT (10.005988 53.548211);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165118;7454;Deichtorplatz (Zufahrt von Amsinckstraße);;14.09.2021;POINT (10.006228 53.548146);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165119;7455;Deichtorplatz (Zufahrt von Oberbaumbrücke);;14.09.2021;POINT (10.005718 53.547647);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165120;7456;Deichtorplatz (Zufahrt von Willy-Brandt-Straße);;14.09.2021;POINT (10.005006 53.547518);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165121;7457;Lüttkamp / Elbgaustraße;;20.10.2020;POINT (9.886952 53.598934);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165122;7458;Elbgaustraße / Spreestraße;;20.10.2020;POINT (9.889094 53.600940);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165123;7459;Hammer Straße / Grenzknick;;28.04.2021;POINT (10.069270 53.560579);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165124;7460;Hospitalstraße / Chemnitzstraße;;19.08.2021;POINT (9.947168 53.555586);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165125;7461;Hannoversche Straße / Phoenix-Center;;19.05.2015;POINT (9.989663 53.455877);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165126;7462;Loher Straße / Rahlstedter Straße;;01.01.2023;POINT (10.146932 53.595106);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165127;7463;Holstenhofweg / Ziethenstraße;;02.09.2020;POINT (10.103197 53.576901);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165128;7464;Efftingestraße / Am Neumarkt;;02.09.2020;POINT (10.083665 53.574437);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165129;7465;Hammerbrookstraße / Sachsenfeld;;17.09.2020;POINT (10.024627 53.545662);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165130;7466;Hammerbrookstraße / Kurt-Schumacher-Allee;;30.11.2021;POINT (10.019122 53.552729);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165131;7467;Jürgen-Töpfer-Straße / Behringstraße;;13.08.2019;POINT (9.902505 53.556570);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165132;7468;Griegstraße / Behringstraße;;30.05.2024;POINT (9.909779 53.554348);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165133;7469;Willy-Brandt-Straße W Deichtorplatz;;01.10.2020;POINT (10.003813 53.547492);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165134;7470;Nagelsweg SO Albertstraße;;26.08.2021;POINT (10.018782 53.547968);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165135;7471;Poststraße / Große Bleichen;;23.03.2023;POINT (9.989969 53.553163);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165136;7472;Curslacker Neuer Deich / Am Schleusengraben;;09.09.2021;POINT (10.205982 53.477216);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165137;7473;Habichtstraße / Bramfelder Straße;;28.04.2021;POINT (10.055892 53.591441);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165138;7474;Habichtstraße / Hellbrookstraße;;28.04.2021;POINT (10.054843 53.591809);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165139;7475;Habichtstraße / Steilshooper Straße;;01.09.2020;POINT (10.050051 53.594135);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165140;7476;Habichtstraße / Schwalbenplatz;;01.09.2020;POINT (10.046637 53.595980);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165141;7477;Otto-Speckter-Straße / Langenfort;;01.09.2020;POINT (10.046731 53.599809);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165142;7478;Elligersweg / Steilshooper Straße;;01.09.2020;POINT (10.050758 53.601311);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165143;7479;Buxtehuder Straße / Goldtschmidtstraße;;03.11.2022;POINT (9.986266 53.460058);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165144;7480;Goldtschmidtstraße / Lauterbachstraße;;06.02.2021;POINT (9.985849 53.459639);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165145;7481;Hannoversche Straße / ZOB;;04.02.2021;POINT (9.989469 53.456625);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165146;7482;Hannoversche Straße / Einmündung Bf. Harburg;;04.02.2021;POINT (9.990357 53.455287);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165147;7483;Hannoversche Straße / Schlachthofbrücke;;04.02.2021;POINT (9.991441 53.454631);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165148;7484;Hörstener Straße / Schlachthofbrücke;;04.02.2021;POINT (9.993162 53.454832);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165149;7485;Am Sandtorkai / Am Kaiserkai;;27.02.2024;POINT (9.985046 53.542659);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165150;7486;Großer Grasbrook / Am Kaiserkai;;27.02.2024;POINT (9.993550 53.541708);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165151;7487;Am Sandtorkai / Am Sandtorpark;;04.06.2024;POINT (9.995311 53.543428);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165152;7488;Buxtehuder Straße / Parkhaus Einfahrt;;06.02.2021;POINT (9.987119 53.459170);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165153;7489;Schulterblatt / Juliusstraße;;19.08.2021;POINT (9.962118 53.561795);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165154;7490;Rubbertstraße / Rotenhäuser Straße;;04.11.2021;POINT (10.004129 53.505987);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165155;7491;Ochsenwerder Landstraße S Schwersweg;;17.08.2021;POINT (10.077862 53.476868);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165156;7492;Kieler Straße / Haferweg;;15.06.2021;POINT (9.942354 53.571930);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165157;7493;Richardstraße / Uferstraße;;07.05.2024;POINT (10.037508 53.570010);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165158;7494;Stephanstraße / Tilsiter Straße;;18.08.2021;POINT (10.083015 53.590380);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165159;7495;Tilsiter Straße SW Bullenkoppel;;18.08.2021;POINT (10.095899 53.593139);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165160;7496;Valentinskamp / Neue ABC-Straße;;17.08.2021;POINT (9.986570 53.555654);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165161;7497;ABC-Straße / Hohe Bleichen;;17.08.2021;POINT (9.987463 53.554442);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165162;7498;Baumwall / Niederbaumbrücke;;31.08.2021;POINT (9.982325 53.544426);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165163;7499;Louise-Schroeder-Straße W Nobistor;;14.09.2021;POINT (9.950852 53.550873);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165164;7500;Wehrdeich NO Oberer Landweg;;30.09.2021;POINT (10.185331 53.486691);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165165;7501;August-Bebel-Straße W Spieringstraße;;09.09.2021;POINT (10.225491 53.484892);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165166;7502;Brookdeich O Töpfertwiete;;30.09.2021;POINT (10.215158 53.484045);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165167;7503;Hagenbeckstraße S Bukampsmoor;;08.09.2021;POINT (9.940955 53.589901);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165168;7504;Ernst-Mittelbach-Ring (Süd) / Nordalbingerweg;;09.09.2021;POINT (9.949076 53.640093);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165169;7505;Krähenweg / König-Heinrich-Weg;;01.09.2021;POINT (9.960795 53.631281);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165170;7506;Laukamp N Immenhöven (Nord);;26.08.2021;POINT (10.018645 53.662227);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165171;7507;Borner Stieg S Immenhöven;;26.08.2021;POINT (10.018692 53.661067);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165172;7508;Lederstraße NW Volksparkstraße;;19.10.2021;POINT (9.915153 53.590011);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165173;7509;Randstraße / Försterweg;;19.10.2021;POINT (9.920434 53.589674);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165174;7510;Schnackenburgallee / Fangdieckstraße;;19.10.2021;POINT (9.904992 53.595284);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165175;7511;Fangdieckstraße SO Elbgaustraße;;19.10.2021;POINT (9.890779 53.601296);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165176;7512;Luruper Chaussee (Nebenfahrbahn) SO Kielkamp;;09.09.2021;POINT (9.895185 53.572346);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165177;7513;Ahrensburger Weg SW Moorredder;;28.09.2021;POINT (10.185502 53.658552);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165178;7514;Ahrensburger Weg O Alversloweg;;28.09.2021;POINT (10.173217 53.653729);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165179;7515;Eimerskamp / Heidlohstraße;;28.09.2021;POINT (9.925323 53.628828);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165180;7516;Wallstraße / Bürgerweide;;04.11.2021;POINT (10.026105 53.556831);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165181;7517;Georg-Heyken-Straße / Heykenauweg;;10.08.2021;POINT (9.904646 53.482089);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165182;7518;Vorderkamp / Achterkamp;;28.10.2021;POINT (10.010667 53.439790);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165183;7519;Reeseberg / Radickestraße;;28.10.2021;POINT (10.004890 53.440621);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165184;7520;Jägerstraße / Radickestraße;;28.10.2021;POINT (10.002197 53.439430);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165185;7521;Mergellstraße / Hastedtstraße;;28.10.2021;POINT (9.973195 53.456237);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165186;7522;Bissingstraße / Alter Postweg;;28.10.2021;POINT (9.968296 53.463998);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165187;7523;Heimfelder Straße / Eißendorfer Pferdeweg;;28.10.2021;POINT (9.949544 53.462738);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165188;7524;Rehrstieg / Neuwiedenthaler Straße;;28.10.2021;POINT (9.875027 53.477347);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165189;7525;Francoper Straße / Neuwiedenthaler Straße;;28.10.2021;POINT (9.863188 53.476813);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165190;7526;Langenbeker Weg / Sinstorfer Weg;;28.10.2021;POINT (9.968546 53.435950);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165191;7527;Elbgaustraße / S-Bahnhof Elbgaustraße;;02.11.2021;POINT (9.892695 53.603295);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165192;7528;Dammstraße / Elbgaustraße;;02.11.2021;POINT (9.893061 53.603419);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165193;7529;Redingskamp / Elbgaustraße;;02.11.2021;POINT (9.894506 53.603857);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165194;7530;Haseldorfer Weg / Elbgaustraße;;02.11.2021;POINT (9.896686 53.604758);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165195;7531;Pumpen / Meßberg;;14.09.2021;POINT (10.001166 53.547910);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165196;7532;Mattentwiete S Cremon;;26.10.2021;POINT (9.989327 53.545698);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165197;7533;Hummelsbüttler Hauptstraße NO Kirchenredder;;04.11.2021;POINT (10.036808 53.640732);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165198;7534;Lutterothstraße O Steenwisch;;26.10.2021;POINT (9.941669 53.581913);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165199;7535;Süntelstraße O Drosselstraße;;04.11.2021;POINT (9.895761 53.631039);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165200;7536;Hallerstraße W Brahmsallee;;24.02.2022;POINT (9.981299 53.572498);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165201;7537;Hallerstraße W Rothenbaumchaussee;;24.02.2022;POINT (9.988266 53.572692);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165202;7538;Am Sandtorkai W Am Kaiserkai;;14.12.2021;POINT (9.984489 53.542736);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165203;7539;Am Sandtorkai W Neuerwegsbrücke;;14.12.2021;POINT (9.996618 53.543840);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165204;7540;Bürgerweide / Anckelmannsplatz;;30.11.2021;POINT (10.026185 53.551410);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165205;7541;Nordkanalstraße / Sonninstraße;;30.11.2021;POINT (10.015988 53.548558);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165206;7542;"Heidenkampsweg / Wendenstraße ";;30.11.2021;POINT (10.028603 53.547803);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165207;7543;Langelohstraße N Droste-Hülshoff-Straße;;25.01.2022;POINT (9.846939 53.561219);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165208;7544;Poppenbütteler Weg / Saseler Damm;;25.01.2022;POINT (10.085215 53.656726);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165209;7545;Saseler Damm / Poppenbüttler Landstraße;;25.01.2022;POINT (10.088056 53.655999);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165210;7546;Möllner Landstraße / Kapellenstraße;;25.01.2022;POINT (10.115037 53.537815);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165211;7547;Reiherstieg-Hauptdeich / Zufahrt Industriepark;;06.04.2022;POINT (9.976186 53.509796);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165212;7548;Bundesstraße / Rentzelstraße;;22.09.2021;POINT (9.979215 53.565953);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165213;7549;Am Frankenberg  / Langenbeker Weg;;06.04.2022;POINT (9.978429 53.435636);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165214;7550;Gustav-Falke-Straße / Kleiner Schäferkamp;;06.04.2022;POINT (9.970787 53.567828);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165215;7551;Wandsbeker Allee / Wandsbeker Marktstraße;;25.04.2023;POINT (10.070342 53.573127);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165216;7552;Robert-Schuman-Brücke / Schloßstraße;;25.04.2023;POINT (10.071219 53.571996);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165217;7553;Holstenkamp / Am Diebsteich;;06.04.2022;POINT (9.923255 53.570757);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165218;7554;Bleickenallee O Hohenzollernring;;26.04.2022;POINT (9.918630 53.551098);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165219;7555;Binnenfeldredder N Röpraredder;;03.05.2022;POINT (10.211605 53.504774);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165220;7556;Pollhof / Brookdeich;;03.05.2022;POINT (10.232472 53.478744);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165221;7557;Kornweg / Stübeheide;;10.05.2022;POINT (10.053166 53.633083);EPSG:4326
