_fid;zaehlstelle;bezeichnung;knoten;letzte_zaehlung;geom;coordinate_reference_system
APP_KFZ_BEDARFSZAEHLSTELLEN_165165;7501;August-Bebel-Straße W Spieringstraße;;09.09.2021;POINT (581317.000000 5926912.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165166;7502;Brookdeich O Töpfertwiete;;30.09.2021;POINT (580633.000000 5926806.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165167;7503;Hagenbeckstraße S Bukampsmoor;;08.09.2021;POINT (562283.000000 5938307.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165168;7504;Ernst-Mittelbach-Ring (Süd) / Nordalbingerweg;;09.09.2021;POINT (562746.000000 5943898.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165169;7505;Krähenweg / König-Heinrich-Weg;;01.09.2021;POINT (563534.000000 5942928.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165170;7506;Laukamp N Immenhöven (Nord);;26.08.2021;POINT (567310.000000 5946424.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165171;7507;Borner Stieg S Immenhöven;;26.08.2021;POINT (567315.000000 5946295.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165172;7508;Lederstraße NW Volksparkstraße;;19.10.2021;POINT (560575.000000 5938297.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165173;7509;Randstraße / Försterweg;;19.10.2021;POINT (560925.000000 5938264.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165174;7510;Schnackenburgallee / Fangdieckstraße;;19.10.2021;POINT (559895.000000 5938875.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165175;7511;Fangdieckstraße SO Elbgaustraße;;19.10.2021;POINT (558946.000000 5939532.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165176;7512;Luruper Chaussee (Nebenfahrbahn) SO Kielkamp;;09.09.2021;POINT (559278.000000 5936315.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165177;7513;Ahrensburger Weg SW Moorredder;;28.09.2021;POINT (578342.000000 5946186.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165178;7514;Ahrensburger Weg O Alversloweg;;28.09.2021;POINT (577539.000000 5945636.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165179;7515;Eimerskamp / Heidlohstraße;;28.09.2021;POINT (561192.000000 5942624.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165180;7516;Wallstraße / Bürgerweide;;04.11.2021;POINT (567972.000000 5934706.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165181;7517;Georg-Heyken-Straße / Heykenauweg;;10.08.2021;POINT (560032.000000 5926282.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165182;7518;Vorderkamp / Achterkamp;;28.10.2021;POINT (567134.000000 5921671.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165183;7519;Reeseberg / Radickestraße;;28.10.2021;POINT (566749.000000 5921758.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165184;7520;Jägerstraße / Radickestraße;;28.10.2021;POINT (566572.000000 5921623.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165185;7521;Mergellstraße / Hastedtstraße;;28.10.2021;POINT (564620.000000 5923466.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165186;7522;Bissingstraße / Alter Postweg;;28.10.2021;POINT (564283.000000 5924325.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165187;7523;Heimfelder Straße / Eißendorfer Pferdeweg;;28.10.2021;POINT (563040.000000 5924168.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165188;7524;Rehrstieg / Neuwiedenthaler Straße;;28.10.2021;POINT (558073.000000 5925730.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165189;7525;Francoper Straße / Neuwiedenthaler Straße;;28.10.2021;POINT (557288.000000 5925661.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165190;7526;Langenbeker Weg / Sinstorfer Weg;;28.10.2021;POINT (564342.000000 5921205.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165191;7527;Elbgaustraße / S-Bahnhof Elbgaustraße;;02.11.2021;POINT (559070.000000 5939756.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165192;7528;Dammstraße / Elbgaustraße;;02.11.2021;POINT (559094.000000 5939770.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165193;7529;Redingskamp / Elbgaustraße;;02.11.2021;POINT (559189.000000 5939820.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165194;7530;Haseldorfer Weg / Elbgaustraße;;02.11.2021;POINT (559332.000000 5939922.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165195;7531;Pumpen / Meßberg;;14.09.2021;POINT (566334.000000 5933690.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165196;7532;Mattentwiete S Cremon;;26.10.2021;POINT (565553.000000 5933433.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165197;7533;Hummelsbüttler Hauptstraße NO Kirchenredder;;04.11.2021;POINT (568545.000000 5944050.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165198;7534;Lutterothstraße O Steenwisch;;26.10.2021;POINT (562342.000000 5937419.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165199;7535;Süntelstraße O Drosselstraße;;04.11.2021;POINT (559234.000000 5942845.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165200;7536;Hallerstraße W Brahmsallee;;24.02.2022;POINT (564980.000000 5936407.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165201;7537;Hallerstraße W Rothenbaumchaussee;;24.02.2022;POINT (565441.000000 5936435.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165202;7538;Am Sandtorkai W Am Kaiserkai;;14.12.2021;POINT (565237.000000 5933099.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165203;7539;Am Sandtorkai W Neuerwegsbrücke;;14.12.2021;POINT (566039.000000 5933233.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165204;7540;Bürgerweide / Anckelmannsplatz;;30.11.2021;POINT (567986.000000 5934103.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165205;7541;Nordkanalstraße / Sonninstraße;;30.11.2021;POINT (567315.000000 5933776.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165206;7542;"Heidenkampsweg / Wendenstraße ";;30.11.2021;POINT (568152.000000 5933704.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165207;7543;Langelohstraße N Droste-Hülshoff-Straße;;25.01.2022;POINT (556098.000000 5935038.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165208;7544;Poppenbütteler Weg / Saseler Damm;;25.01.2022;POINT (571718.000000 5945877.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165209;7545;Saseler Damm / Poppenbüttler Landstraße;;25.01.2022;POINT (571907.000000 5945799.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165210;7546;Möllner Landstraße / Kapellenstraße;;25.01.2022;POINT (573896.000000 5932679.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165211;7547;Reiherstieg-Hauptdeich / Zufahrt Industriepark;;06.04.2022;POINT (564737.000000 5929427.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165212;7548;Bundesstraße / Rentzelstraße;;22.09.2021;POINT (564852.000000 5935677.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165213;7549;Am Frankenberg  / Langenbeker Weg;;06.04.2022;POINT (564999.000000 5921179.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165214;7550;Gustav-Falke-Straße / Kleiner Schäferkamp;;06.04.2022;POINT (564291.000000 5935878.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165215;7551;Wandsbeker Allee / Wandsbeker Marktstraße;;25.04.2023;POINT (570875.000000 5936562.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165216;7552;Robert-Schuman-Brücke / Schloßstraße;;25.04.2023;POINT (570935.000000 5936437.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165217;7553;Holstenkamp / Am Diebsteich;;06.04.2022;POINT (561139.000000 5936162.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165218;7554;Bleickenallee O Hohenzollernring;;26.04.2022;POINT (560861.000000 5933971.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165219;7555;Binnenfeldredder N Röpraredder;;03.05.2022;POINT (580358.000000 5929108.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165220;7556;Pollhof / Brookdeich;;03.05.2022;POINT (581792.000000 5926236.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165221;7557;Kornweg / Stübeheide;;10.05.2022;POINT (569639.000000 5943215.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165222;7558;Schluchtweg / Stübeheide;;10.05.2022;POINT (569238.000000 5943047.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165223;7559;Fibigerstraße / Kiwittsmoor;;12.05.2022;POINT (567106.000000 5947724.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165224;7560;Fibigerstraße / Neubergerweg;;12.05.2022;POINT (567183.000000 5947153.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165225;7561;"Wördenmoorweg (Süd) W Tangstedter Landstraße ";;12.05.2022;POINT (567323.000000 5945610.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165226;7562;Tangstedter Landstraße / Am Schulwald;;12.05.2022;POINT (567374.000000 5945428.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165227;7563;Willersweg / Höpen;;12.05.2022;POINT (567434.000000 5944705.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165228;7564;Ohkamp / Kleekamp;;10.05.2022;POINT (567778.000000 5943705.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165229;7565;Lupinenkamp / Kleekamp;;10.05.2022;POINT (567823.000000 5943255.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165230;7566;Berner Heerweg / Stargarder Straße;;05.05.2022;POINT (574376.000000 5941069.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165231;7567;Berner Heerweg NO August-Krogmann-Straße;;05.05.2022;POINT (574122.000000 5940383.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165232;7568;Meiendorfer Straße NO Saseler Straße;;05.05.2022;POINT (577124.000000 5942171.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165233;7569;Mansteinstraße NW Bismarckstraße;;26.08.2021;POINT (564109.000000 5936929.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165234;7570;Dorotheenstraße / Krohnskamp;;12.05.2022;POINT (566601.000000 5937929.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165235;7573;Eißendorfer Straße O Kroosweg;;30.08.2022;POINT (564708.000000 5923895.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165236;7574;Gazertstraße / Denickestraße;;31.05.2022;POINT (564179.000000 5924003.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165237;7575;Weusthoffstraße / Ehestorfer Weg;;30.08.2022;POINT (563387.000000 5923401.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165238;7576;Scheideholzweg W Neugrabener Bahnhofstraße;;31.05.2022;POINT (556690.000000 5924752.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165239;7577;Klaus-Groth-Straße / Berlinertordamm;;02.06.2022;POINT (568008.000000 5934363.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165240;7578;Langenfelder Damm / Müggenkampstraße;;14.06.2022;POINT (562159.000000 5937261.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165241;7579;Rellinger Straße NW Spengelweg;;14.06.2022;POINT (562416.000000 5936550.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165242;7580;Basselweg / Hagenbeckallee;;31.05.2022;POINT (561742.000000 5938793.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165243;7581;Bundesstraße / Hohe Weide;;08.06.2022;POINT (564076.000000 5936381.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165244;7582;Bundesstraße / Schlankreye;;08.06.2022;POINT (564225.000000 5936321.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165245;7583;Bundesstraße / Gustav-Falke-Straße;;08.06.2022;POINT (564325.000000 5936244.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165246;7584;Bogenstraße / Schlankreye;;08.06.2022;POINT (564441.000000 5936597.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165247;7585;Rutschbahn / Grindelhof;;31.05.2022;POINT (565201.000000 5936140.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165248;7586;Bahrenfelder Kirchenweg / Hegarstraße;;29.06.2022;POINT (560451.000000 5934992.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165249;7587;Karstenstraße / Oesterleystraße;;21.06.2022;POINT (553354.000000 5935236.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165250;7588;Friedrichshulder Weg / Limosenweg;;21.06.2022;POINT (557915.000000 5940410.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165251;7589;Moorrand / Garstedter Weg;;29.06.2022;POINT (564289.000000 5944280.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165252;7590;Friedensallee / Hegarstraße;;29.06.2022;POINT (560250.000000 5934965.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165253;7591;Mehringweg / Eißendorfer Straße;;30.08.2022;POINT (563749.000000 5923517.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165254;7592;Bellealliancestraße / Vereinsstraße;;23.08.2022;POINT (563624.000000 5935909.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165255;7593;Carl-Cohn-Straße W Hindenburgstraße;;05.09.2023;POINT (566999.000000 5939560.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165256;7594;Lenhartzstraße / Robert-Koch-Straße (Knoten Nord);;24.08.2022;POINT (565020.000000 5938095.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165257;7595;Lenhartzstraße / Robert-Koch-Straße (Knoten Süd);;24.08.2022;POINT (565011.000000 5938040.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165258;7596;Eppendorfer Baum / Hegestraße;;24.08.2022;POINT (565083.000000 5937698.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165259;7597;Wendemuthstraße / Walddörferstraße;;15.09.2021;POINT (571005.000000 5937269.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165260;7598;Walddörferstraße O Keßlersweg;;22.03.2022;POINT (571304.000000 5937265.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165261;7599;Holzmühlenstraße / Walddörferstraße;;15.09.2021;POINT (571591.000000 5937314.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165262;7600;Walddörferstraße / Kedenburgstraße;;15.09.2021;POINT (571887.000000 5937406.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165263;7601;Walddörferstraße NO Hundtstraße;;22.03.2022;POINT (572490.000000 5937586.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165264;7602;Walddörferstraße NO Nordmarkstraße;;22.03.2022;POINT (573267.000000 5938342.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165265;7603;An der Glinder Au / Steinbeker Hauptstraße;;07.09.2023;POINT (574851.000000 5931809.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165266;7604;Steinbeker Hauptstraße NW Lohkamp;;07.09.2023;POINT (574399.000000 5931966.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165267;7605;Veddeler Brückenstraße SW Hovestieg;;23.08.2022;POINT (567688.000000 5931138.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165268;7606;Lenhartzstraße / Robert-Koch-Stieg;;24.08.2022;POINT (565042.000000 5938193.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165269;7607;Stillhorner Stegel / Stillhorner Hauptdeich;;07.11.2021;POINT (568596.000000 5925971.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165270;7608;Moorwerder Hauptdeich / Einlagedeich;;07.11.2021;POINT (569558.000000 5927292.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165271;7609;Buxtehuder Straße / Seehafenbrücke;;27.09.2022;POINT (564951.000000 5924416.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165272;7610;Försterkamp / Cuxhavener Straße;;27.09.2022;POINT (560835.000000 5924999.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165273;7611;Rehrstieg / Cuxhavener Straße;;29.09.2022;POINT (558181.000000 5925147.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165274;7612;Francoper Straße / Cuxhavener Straße;;29.09.2022;POINT (557309.000000 5925064.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165275;7613;Geutensweg / Cuxhavener Straße;;29.09.2022;POINT (555757.000000 5925140.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165276;7614;"Cuxhavener Straße / Rostweg ";;29.09.2022;POINT (555261.000000 5925043.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165277;7615;Fischbeker Heuweg / Cuxhavener Straße;;29.09.2022;POINT (554871.000000 5924985.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165278;7616;An de Geest / Cuxhavener Straße;;29.09.2022;POINT (554385.000000 5924872.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165279;7617;Cuxhavener Straße / Fischbeker Heidbrook (Knoten Nordost);;03.11.2022;POINT (553991.000000 5924701.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165280;7618;Cuxhavener Straße / Fischbeker Heidbrook (Knoten Südwest);;03.11.2022;POINT (553754.000000 5924566.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165281;7619;Saarlandstraße / Jarrestraße;;19.09.2023;POINT (568399.000000 5938133.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165282;7620;Weusthoffstraße / Große Straße;;06.09.2022;POINT (563396.000000 5923094.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165283;7621;Eulenkrugstraße / Im Meienthun;;01.01.2021;POINT (578726.000000 5944586.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165284;7622;Schulterblatt / Max-Brauer-Allee;;02.02.2023;POINT (563590.000000 5935414.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165285;7623;Langenfelder Straße / Max-Brauer-Allee;;02.02.2023;POINT (563427.000000 5935291.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165286;7624;Sandbek / Cuxhavener Straße;;29.09.2022;POINT (554837.000000 5924991.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165287;7625;Schleidenstraße / Lohkoppelstraße;;19.09.2023;POINT (568403.000000 5937587.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165288;7626;Ludolfstraße / Kellinghusenstraße;;24.01.2023;POINT (565704.000000 5938649.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165289;7627;Billwerder Steindamm SO Bullerdeich;;22.02.2023;POINT (569014.000000 5933219.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165290;7628;Halskestraße SO Grusonstraße;;22.02.2023;POINT (571173.000000 5931340.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165291;7629;Stellinger Steindamm N Kieler Straße;;22.03.2023;POINT (561432.000000 5938631.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165292;7630;Rahlstedter Bahnhofstraße / Amtsstraße;;16.05.2018;POINT (576403.000000 5939987.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165293;7631;Ebertallee / Kalckreuthweg;;03.05.2023;POINT (558777.000000 5935507.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165294;7632;Billwerder Steindamm / Billhorner Deich;;17.01.2023;POINT (569148.000000 5933115.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165295;7633;Großmannstraße / Ausschläger Billdeich;;17.01.2023;POINT (569423.000000 5932960.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165296;7634;Ausschläger Billdeich / Mühlenhagen;;17.01.2023;POINT (569679.000000 5933078.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165297;7635;Großmannstraße / Billstraße;;17.01.2023;POINT (570689.000000 5932377.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165298;7636;Wöhlerstraße / Liebigstraße;;17.01.2023;POINT (571740.000000 5932322.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165299;7637;Ausschläger Allee / Andreas-Meyer-Straße;;17.01.2023;POINT (570913.000000 5931355.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165300;7638;Billhorner Deich / Billwerder Neuer Deich;;17.01.2023;POINT (569015.000000 5931988.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165301;7639;Schauenburgerstraße / Domstraße;;11.05.2023;POINT (565990.000000 5933828.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165302;7640;Domstraße / Große Reichenstraße;;11.05.2023;POINT (565916.000000 5933749.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165303;7641;Neue Burg / Willy-Brandt-Straße;;11.05.2023;POINT (565725.000000 5933604.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165304;7642;Börsenbrücke / Trostbrücke;;11.05.2023;POINT (565774.000000 5933758.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165305;7643;Reeperbahn W Lincolnstraße;;21.09.2023;POINT (563488.000000 5933838.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165306;7644;Reeperbahn W Beim Trichter;;21.09.2023;POINT (564055.000000 5933885.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165307;7645;Spielbudenplatz W Beim Trichter;;21.09.2023;POINT (564061.000000 5933851.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165308;7646;Dorotheenstraße / Poelchaukamp;;06.06.2023;POINT (566822.000000 5937422.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165309;7647;Wendemuthstraße N Kranichfeldstraße;;06.06.2023;POINT (571045.000000 5936925.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165310;7648;Lappenbergsallee NW Faberstraße;;06.06.2023;POINT (562529.000000 5936735.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165311;7649;Heegbarg N Wentzelplatz;;06.06.2023;POINT (572213.000000 5945410.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165312;7650;Tegelsbarg N Högenkamp;;23.05.2023;POINT (570087.000000 5945927.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165313;7651;Tegelsbarg O Raapeweg;;23.05.2023;POINT (570398.000000 5945495.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165314;7652;Müssenredder W Müssenkoppel;;23.05.2023;POINT (570706.000000 5945721.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165315;7653;Ruscheweyhstraße N Poggenkamp;;23.05.2023;POINT (570196.000000 5945400.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165316;7654;Hoheluftchaussee / Bismarckstraße;;06.07.2023;POINT (564582.000000 5937113.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165317;7655;Grindelallee / An der Verbindungsbahn;;06.07.2023;POINT (565224.000000 5935458.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165318;7656;Schnackenburgallee / Farnhornstieg;;11.07.2023;POINT (559847.000000 5938521.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165319;7657;Rohlfsweg / Binsbarg;;11.07.2023;POINT (560813.000000 5938402.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165320;7658;Harvestehuder Weg / Mittelweg;;11.07.2023;POINT (565812.000000 5937229.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165321;7659;Altenfelder Weg / Stillhorner Weg;;01.01.2016;POINT (567669.000000 5926106.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165322;7660;Neuer Jungfernstieg / Fehlandtstraße;;19.09.2023;POINT (565757.000000 5934668.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165323;7661;Thomasstraße W Bahrenfelder Steindamm;;13.09.2023;POINT (561396.000000 5934963.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165324;7662;Langbargheide NW Moorwisch;;29.08.2023;POINT (558876.000000 5938925.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165325;7663;Basselweg / Spannskamp;;29.08.2023;POINT (561762.000000 5938182.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165326;7664;Eimsbütteler Chaussee NW Nagels Allee;;13.09.2023;POINT (563484.000000 5935654.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165327;7665;Kieler Straße / Große Bahnstraße;;14.09.2023;POINT (562134.000000 5936740.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165328;7667;Hellgrundweg / Farnhornstieg;;29.08.2023;POINT (559479.000000 5938601.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165329;7668;Langbargheide / Farnhornweg;;29.08.2023;POINT (558988.000000 5938638.000000);EPSG:25832
